"artist","song","won_grammy","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","duration_sec","weeks_on_chart","peak_position","started_charting","charted_q1","charted_q2","charted_q3","charted_q4"
"YoungBoy Never Broke Again","Dirty Stick","No",TRUE,0.614,0.789,0,-4.859,"1",0.541,0.178,0,0.396,0.349,106.704,"5",169.953,1,98,2020,FALSE,FALSE,TRUE,FALSE
"YoungBoy Never Broke Again","Kacey Talk","No",TRUE,0.877,0.607,10,-7.818,"0",0.15,0.535,0,0.138,0.773,127.055,"4",151.249,16,50,2020,TRUE,FALSE,TRUE,TRUE
"YoungBoy Never Broke Again","My Window (feat. Lil Wayne)","No",TRUE,0.778,0.662,8,-6.081,"0",0.308,0.187,0,0.116,0.571,149.935,"4",192,2,35,2020,FALSE,FALSE,TRUE,TRUE
"YoungBoy Never Broke Again","All In","No",TRUE,0.511,0.654,8,-6.133,"1",0.314,0.053,0,0.316,0.279,154.868,"4",156.663,3,67,2020,FALSE,FALSE,TRUE,FALSE
"YoungBoy Never Broke Again","Dead Trollz","No",TRUE,0.524,0.832,6,-4.351,"1",0.471,0.0508,0,0.632,0.761,111.142,"5",209.528,1,72,2020,FALSE,FALSE,TRUE,FALSE
"Van Halen","Feels so Good","No",FALSE,0.606,0.538,0,-14.982,"1",0.036,0.0735,0.0114,0.0989,0.356,88.334,"4",271.667,14,35,1989,TRUE,TRUE,FALSE,FALSE
"Van Halen","Black and Blue","No",FALSE,0.236,0.609,9,-13.744,"1",0.0515,0.266,0.263,0.0749,0.647,200.583,"4",325.64,10,34,1988,FALSE,TRUE,TRUE,FALSE
"The Pointer Sisters","All I Know Is the Way I Feel","No",FALSE,0.636,0.624,7,-7.923,"1",0.0298,0.397,0,0.126,0.593,88.773,"4",282,2,93,1987,TRUE,FALSE,FALSE,FALSE
"Coolio","1, 2, 3, 4 (Sumpin' New)","No",FALSE,0.901,0.775,1,-6.463,"0",0.176,0.139,6.99e-06,0.335,0.564,114.78,"4",214.187,21,5,1996,TRUE,TRUE,TRUE,FALSE
"Ratt","Way Cool Jr. - Live from the Rockline Studio","No",FALSE,0.334,0.973,8,-2.798,"1",0.0882,0.00387,0.0178,0.0673,0.271,93.992,"4",256.413,7,75,1989,TRUE,FALSE,FALSE,FALSE
"The Pointer Sisters","Twist My Arm","No",FALSE,0.686,0.987,2,-6.393,"1",0.0456,0.108,0.000295,0.241,0.821,141.936,"4",265.013,5,83,1986,TRUE,FALSE,FALSE,FALSE
"The Pointer Sisters","Freedom","No",FALSE,0.603,0.672,0,-7.765,"1",0.0355,0.514,1.58e-05,0.126,0.614,140.211,"4",378.893,11,59,1985,TRUE,FALSE,FALSE,TRUE
"Third Eye Blind","How's It Going to Be","No",FALSE,0.565,0.694,5,-6.761,"1",0.0314,0.00231,0.00279,0.0913,0.557,80.456,"4",252.427,52,9,1997,TRUE,TRUE,TRUE,TRUE
"Adam Lambert","Ghost Town - Tritonal Remix","No",FALSE,0.528,0.977,4,-2.117,"0",0.406,0.00318,0.00764,0.283,0.0977,128.056,"4",310.217,17,64,2015,FALSE,FALSE,TRUE,TRUE
"Michelle Branch","Goodbye to You","No",FALSE,0.504,0.556,8,-6.19,"1",0.0263,0.288,0.000246,0.173,0.276,81.008,"4",251.2,20,21,2002,TRUE,FALSE,TRUE,TRUE
"Jade","5-4-3-2 (Yo! Time Is Up)","No",FALSE,0.559,0.706,1,-6.888,"0",0.167,0.0956,8.53e-06,0.768,0.789,178.455,"4",316.973,13,72,1994,FALSE,FALSE,TRUE,TRUE
"Third Eye Blind","Deep Inside of You","No",FALSE,0.502,0.591,7,-4.522,"1",0.0242,0.00585,1.9e-05,0.0725,0.169,81.782,"4",250.533,12,69,2000,FALSE,FALSE,TRUE,TRUE
"Adam Lambert","Better Than I Know Myself - Robert Marvin & Shearer Remix","No",FALSE,0.509,0.852,5,-5.863,"0",0.211,0.000394,6.35e-06,0.0762,0.272,86.011,"4",216.107,1,76,2012,TRUE,FALSE,FALSE,FALSE
"Adam Lambert","Mad World - (American Idol Performance) [Live]","No",FALSE,0.224,0.53,7,-7.408,"1",0.0515,0.73,0,0.354,0.172,179.209,"4",123,3,19,2009,FALSE,TRUE,FALSE,FALSE
"Adam Lambert","One - (American Idol Performance) [Live]","No",FALSE,0.251,0.705,0,-6.092,"1",0.0904,0.49,0,0.96,0.248,93.753,"4",108.16,1,82,2009,FALSE,TRUE,FALSE,FALSE
"Bryson Tiller","Exchange","No",TRUE,0.525,0.433,6,-10.598,"1",0.185,0.107,0,0.135,0.276,160.108,"4",194.613,34,26,2015,TRUE,TRUE,TRUE,TRUE
"Bryson Tiller","Don't","No",TRUE,0.765,0.356,11,-5.556,"0",0.195,0.223,0,0.0963,0.189,96.991,"4",198.293,34,13,2015,TRUE,TRUE,FALSE,TRUE
"Bryson Tiller","Sorry Not Sorry","No",TRUE,0.681,0.608,1,-6.093,"1",0.207,0.0477,0,0.225,0.262,97.934,"4",200.76,15,67,2016,TRUE,TRUE,FALSE,FALSE
"Johnny Winter","Jumpin Jack Flash","No",FALSE,0.103,0.897,11,-2.698,"0",0.103,0.0103,0.00212,0.613,0.263,79.8,"4",470.507,2,89,1971,FALSE,TRUE,FALSE,FALSE
"The Pointer Sisters","Baby Come and Get It","No",FALSE,0.879,0.917,9,-8.271,"0",0.0427,0.0978,0.000453,0.066,0.961,123.766,"4",259.587,11,44,1985,TRUE,TRUE,FALSE,FALSE
"Ratt","Dance","No",FALSE,0.559,0.903,8,-9.5,"1",0.0467,0.00151,0.0163,0.138,0.741,128.946,"4",261.387,9,59,1987,TRUE,TRUE,FALSE,FALSE
"The Monkees","Last Train To Clarksville - Live","No",FALSE,0.187,0.89,7,-5.363,"1",0.0546,0.00028399999999999,0.626,0.969,0.594,200.567,"4",186.2,15,1,1966,FALSE,FALSE,TRUE,TRUE
"The Monkees","A Little Bit Me, A Little Bit You - Live","No",FALSE,0.43,0.813,5,-6.108,"1",0.0438,0.00866,0.00011999999999999,0.895,0.895,159.49,"4",164.147,10,2,1967,TRUE,TRUE,FALSE,FALSE
"The Monkees","The Girl I Knew Somewhere - Live","No",FALSE,0.399,0.805,0,-5.475,"1",0.0312,0.000558,0.0143,0.762,0.855,165.18,"4",171.373,5,39,1967,TRUE,TRUE,FALSE,FALSE
"The Monkees","Pleasant Valley Sunday - Live","No",FALSE,0.209,0.894,9,-5.372,"1",0.0535,0.000893,0.00229,0.943,0.57,176.881,"4",195.453,10,3,1967,FALSE,FALSE,TRUE,FALSE
"The Monkees","Tapioca Tundra - Live","No",FALSE,0.463,0.421,7,-11.343,"1",0.0371,0.188,0.0021,0.737,0.263,97.826,"4",226.093,6,34,1968,TRUE,TRUE,FALSE,FALSE
"The Monkees","Listen To The Band - Live","No",FALSE,0.268,0.636,7,-4.368,"1",0.0376,0.00089399999999999,0.000111,0.144,0.434,178.006,"4",128.747,8,63,1969,FALSE,TRUE,TRUE,FALSE
"Ratt","Lay It Down","No",FALSE,0.442,0.759,10,-13.475,"1",0.0354,0.00040199999999999,0.0081,0.174,0.279,198.117,"4",205.56,11,40,1985,FALSE,FALSE,TRUE,FALSE
"Portugal. The Man","Feel It Still - 'Weird Al' Yankovic Remix","No",FALSE,0.568,0.934,11,-4.856,"0",0.0464,0.28,0.000136,0.117,0.965,158.037,"4",161.467,45,4,2017,TRUE,TRUE,TRUE,TRUE
"Ratt","Wanted Man","No",FALSE,0.608,0.869,4,-7.31,"1",0.0509,0.00069,7.85e-06,0.0443,0.535,113.126,"4",222.507,3,87,1984,FALSE,FALSE,FALSE,TRUE
"David Bowie","Modern Love - 2018 Remaster","No",FALSE,0.358,0.938,0,-5.577,"1",0.0483,0.00375,9.2e-06,0.117,0.944,182.836,"4",288.339,13,14,1983,FALSE,FALSE,TRUE,TRUE
"David Bowie","Without You - 2018 Remaster","No",FALSE,0.746,0.653,3,-8.903,"1",0.0291,0.115,0.0285,0.288,0.886,119.16,"4",189.395,4,73,1984,TRUE,FALSE,FALSE,FALSE
"David Bowie","Cat People (Putting Out Fire) - 2018 Remaster","No",FALSE,0.502,0.867,10,-5.631,"1",0.0501,0.063,0.000395,0.0918,0.752,128.295,"4",309.96,10,67,1982,FALSE,TRUE,FALSE,FALSE
"Ambrosia","How Can You Love Me","No",FALSE,0.622,0.83,10,-7.243,"0",0.0307,0.148,7.75e-06,0.117,0.959,130.783,"4",245.44,4,86,1982,FALSE,TRUE,FALSE,FALSE
"Van Halen","Dancing in the Street - 2015 Remaster","No",FALSE,0.58,0.941,7,-3.51,"1",0.0805,0.414,1.41e-05,0.155,0.684,119.844,"4",225.012,11,38,1982,FALSE,TRUE,TRUE,FALSE
"Mike Pinera","Goodnight My Love","No",FALSE,0.497,0.522,4,-9.951,"0",0.0439,0.303,0.00039,0.334,0.165,145.068,"4",250.733,8,70,1980,TRUE,FALSE,FALSE,FALSE
"Blake Shelton","Hell Right (feat. Trace Adkins)","No",FALSE,0.547,0.829,2,-6.156,"1",0.0484,0.085,1.67e-05,0.132,0.53,75.966,"4",208.373,1,99,2019,FALSE,FALSE,FALSE,TRUE
"Blake Shelton","Came Here to Forget","No",FALSE,0.612,0.673,1,-6.817,"0",0.0297,0.345,7.59e-06,0.109,0.498,130.028,"4",221.667,19,36,2016,TRUE,TRUE,TRUE,FALSE
"Blake Shelton","She's Got a Way with Words","No",FALSE,0.62,0.692,3,-5.943,"1",0.0309,0.318,1.07e-05,0.082,0.688,148.987,"4",192.027,12,61,2016,FALSE,FALSE,TRUE,TRUE
"Blake Shelton","A Guy with a Girl","No",FALSE,0.549,0.891,0,-4.632,"1",0.0383,0.0132,0,0.11,0.809,163.969,"4",191.133,17,42,2016,TRUE,FALSE,FALSE,TRUE
"Blake Shelton","Every Time I Hear That Song","No",FALSE,0.525,0.744,2,-5.429,"1",0.0382,0.0458,3e-06,0.105,0.515,155.896,"4",216.64,11,56,2017,FALSE,TRUE,TRUE,FALSE
"Blake Shelton","I'll Name the Dogs","No",FALSE,0.475,0.857,4,-5.862,"1",0.093,0.183,5.38e-06,0.223,0.741,168.036,"4",183.507,20,56,2017,TRUE,FALSE,TRUE,TRUE
"Blake Shelton","I Lived It","No",FALSE,0.559,0.58,10,-8.076,"1",0.0281,0.549,0.00197,0.101,0.389,80.993,"4",218.053,18,63,2018,TRUE,TRUE,TRUE,FALSE
"Ambrosia","How Much I Feel","No",FALSE,0.667,0.513,4,-7.96,"1",0.026,0.305,0,0.0851,0.518,95.306,"4",283.4,21,3,1978,TRUE,FALSE,TRUE,TRUE
"21 Savage","Runnin","No",TRUE,0.819,0.626,10,-4.574,"0",0.202,0.00748,0.101,0.167,0.415,143.01,"4",195.906,7,9,2020,FALSE,FALSE,FALSE,TRUE
"21 Savage","Glock In My Lap","No",TRUE,0.847,0.733,10,-6.439,"0",0.16,0.00573999999999999,1.04e-05,0.151,0.202,130.029,"4",193.591,3,19,2020,FALSE,FALSE,FALSE,TRUE
"21 Savage","Mr. Right Now (feat. Drake)","No",TRUE,0.647,0.667,5,-5.563,"1",0.304,0.231,0,0.133,0.704,172.08,"4",193.839,18,10,2020,TRUE,FALSE,FALSE,TRUE
"21 Savage","Slidin","No",TRUE,0.774,0.706,2,-6.494,"1",0.355,0.00163,1.28e-06,0.104,0.382,152.891,"4",185.037,2,32,2020,FALSE,FALSE,FALSE,TRUE
"21 Savage","Many Men","No",TRUE,0.635,0.793,10,-4.333,"0",0.0322,0.000647,0.747,0.113,0.281,77.594,"4",201.856,2,33,2020,FALSE,FALSE,FALSE,TRUE
"21 Savage","Snitches & Rats (Interlude)","No",TRUE,0.607,0.371,1,-14.255,"0",0.894,0.742,0.000164,0.403,0.945,102.481,"3",57.074,1,61,2020,FALSE,FALSE,FALSE,TRUE
"21 Savage","My Dawg","No",TRUE,0.831,0.532,0,-5.319,"0",0.301,0.0652,0,0.464,0.364,140.105,"4",181.716,1,56,2020,FALSE,FALSE,FALSE,TRUE
"21 Savage","Brand New Draco","No",TRUE,0.697,0.709,11,-6.642,"0",0.298,0.041,0.000296,0.0886,0.439,155.023,"4",202.42,1,57,2020,FALSE,FALSE,FALSE,TRUE
"21 Savage","No Opp Left Behind","No",TRUE,0.823,0.703,8,-2.691,"1",0.298,0.0161,1.35e-06,0.294,0.26,178.043,"4",194.214,1,71,2020,FALSE,FALSE,FALSE,TRUE
"21 Savage","RIP Luv","No",TRUE,0.63,0.399,5,-9.869,"0",0.178,0.105,0.174,0.234,0.0657,183.016,"3",214.192,1,76,2020,FALSE,FALSE,FALSE,TRUE
"21 Savage","Said N Done","No",TRUE,0.775,0.566,11,-6.661,"1",0.283,0.0381,0.000341,0.127,0.479,160.351,"4",231.831,1,91,2020,FALSE,FALSE,FALSE,TRUE
"Bananarama","Venus","No",FALSE,0.685,0.957,9,-4.403,"1",0.0527,0.0223,0.73,0.161,0.892,126.104,"4",228.653,19,1,1986,FALSE,TRUE,TRUE,TRUE
"Bananarama","I Heard a Rumour","No",FALSE,0.666,0.962,11,-4.087,"0",0.038,0.0977,5.4e-05,0.196,0.92,123.372,"4",204.336,19,4,1987,FALSE,FALSE,TRUE,TRUE
"Bananarama","Love in the First Degree","No",FALSE,0.787,0.92,0,-5.328,"1",0.0914,0.246,9.82e-06,0.178,0.661,117.565,"4",211.41,10,48,1988,TRUE,TRUE,FALSE,FALSE
"Bananarama","I Can't Help It","No",FALSE,0.702,0.983,9,-5.904,"0",0.0543,0.0314,0.0811,0.135,0.64,120.138,"4",210.733,13,47,1987,TRUE,FALSE,FALSE,TRUE
"Bananarama","Love, Truth & Honesty","No",FALSE,0.752,0.994,0,-6.885,"0",0.0477,0.0824,0.00948,0.0409,0.856,116.934,"4",205.733,3,89,1988,FALSE,FALSE,FALSE,TRUE
"Bananarama","Shy Boy","No",FALSE,0.749,0.893,7,-5.566,"1",0.035,0.0547,1.84e-05,0.0539,0.968,123.506,"4",193.78,4,83,1983,FALSE,FALSE,TRUE,FALSE
"Bananarama","Cruel Summer","No",FALSE,0.697,0.828,1,-8.796,"0",0.0266,0.343,0.0154,0.271,0.926,108.367,"4",215.4,18,9,1984,FALSE,FALSE,TRUE,TRUE
"Bananarama","A Trick Of The Night - 7"" Version","No",FALSE,0.605,0.81,5,-4.956,"1",0.0248,0.0861,0.000707,0.424,0.74,112.198,"4",248.573,7,76,1986,TRUE,FALSE,FALSE,TRUE
"Bananarama","More Than Physical - DJ Edit","No",FALSE,0.701,0.973,1,-4.656,"0",0.0967,0.202,0.00911,0.0739,0.889,127.786,"4",223.793,5,73,1986,FALSE,FALSE,FALSE,TRUE
"Bananarama","The Wild Life - 7"" Version","No",FALSE,0.585,0.877,6,-6.441,"1",0.0405,0.165,0,0.158,0.814,159.769,"4",197.929,8,70,1984,FALSE,FALSE,FALSE,TRUE
"Bananarama","Robert De Niro's Waiting - Extended Version","No",FALSE,0.674,0.844,2,-4.875,"1",0.0259,0.0545,0.00362,0.328,0.864,130.071,"4",342.01,2,95,1984,FALSE,TRUE,FALSE,FALSE
"Ambrosia","Magical Mystery Tour","No",FALSE,0.257,0.834,9,-6.419,"1",0.0665,0.0808,0,0.989,0.346,159.151,"4",232.8,8,39,1977,TRUE,TRUE,FALSE,FALSE
"James Blunt","Stay the Night","No",FALSE,0.528,0.886,11,-6.249,"0",0.0329,0.0159,0,0.0758,0.8,96.001,"4",216.333,1,94,2011,TRUE,FALSE,FALSE,FALSE
"Travis Scott","beibs in the trap","No",FALSE,0.743,0.629,7,-5.994,"0",0.197,0.261,0,0.277,0.457,119.059,"4",213.863,3,90,2017,TRUE,FALSE,FALSE,FALSE
"Travis Scott","goosebumps","No",FALSE,0.847,0.719,4,-3.3,"0",0.0468,0.0868,0,0.148,0.442,130.032,"4",243.837,35,32,2016,TRUE,TRUE,TRUE,TRUE
"Young Thug","pick up the phone","No",FALSE,0.715,0.74,7,-3.691,"0",0.0948,0.121,0,0.223,0.422,136.907,"4",252.256,20,43,2016,TRUE,FALSE,TRUE,TRUE
"Vedo","You Got It","No",TRUE,0.774,0.376,5,-9.372,"1",0.208,0.297,0,0.165,0.391,122.089,"4",201.587,16,75,2020,TRUE,TRUE,TRUE,TRUE
"21 Savage","Rich N*gga Sh*t (feat. Young Thug)","No",FALSE,0.82,0.718,1,-5.417,"0",0.0962,0.438,0,0.11,0.599,97.994,"4",190.331,2,26,2020,FALSE,FALSE,FALSE,TRUE
"21 Savage","Steppin On N*ggas","No",FALSE,0.842,0.646,7,-3.897,"1",0.239,0.000816,2.83e-05,0.0636,0.726,89.517,"4",140.833,1,74,2020,FALSE,FALSE,FALSE,TRUE
"Kehlani","Distraction","No",TRUE,0.66,0.698,5,-6.266,"0",0.0467,0.0266,0,0.296,0.396,120.959,"4",235.693,1,85,2016,FALSE,FALSE,FALSE,TRUE
"Kehlani","CRZY","No",TRUE,0.827,0.702,6,-7.264,"1",0.267,0.226,5.04e-05,0.158,0.694,130.02,"4",191.72,5,85,2016,FALSE,FALSE,FALSE,TRUE
"Kehlani","Gangsta (From Suicide Squad The Album)","No",TRUE,0.465,0.446,10,-8.336,"0",0.0433,0.102,0,0.321,0.131,121.801,"4",177.773,12,41,2016,FALSE,FALSE,TRUE,TRUE
"Lil Tjay","Zoo York (feat. Fivio Foreign & Pop Smoke)","No",TRUE,0.565,0.569,6,-6.084,"0",0.379,0.0352,8.81e-06,0.106,0.303,92.466,"5",214.825,1,65,2020,FALSE,TRUE,FALSE,FALSE
"George Benson","20/20","No",FALSE,0.723,0.686,6,-11.435,"0",0.0368,0.274,2.88e-05,0.0616,0.879,110.322,"4",247.44,13,48,1984,TRUE,FALSE,FALSE,TRUE
"Khalid","Eleven (feat. Summer Walker)","No",FALSE,0.679,0.408,4,-9.754,"0",0.0882,0.133,0.00455,0.23,0.151,129.079,"4",206.08,1,83,2020,TRUE,FALSE,FALSE,FALSE
"Heart with John Paul Jones","Never - Live","No",FALSE,0.436,0.919,0,-5.445,"1",0.249,0.334,0,0.15,0.731,193.154,"4",248.853,24,4,1985,TRUE,FALSE,TRUE,TRUE
"George Benson","Inside Love (So Personal)","No",FALSE,0.857,0.517,7,-12.152,"1",0.042,0.162,5.14e-05,0.0774,0.966,117.599,"4",315.6,10,43,1983,FALSE,TRUE,TRUE,FALSE
"George Benson","Lady Love Me (One More Time)","No",FALSE,0.673,0.722,6,-8.536,"0",0.0309,0.107,0,0.305,0.816,102.695,"4",240.28,13,30,1983,FALSE,FALSE,TRUE,TRUE
"Kehlani","Toxic","No",TRUE,0.653,0.453,7,-5.395,"0",0.0351,0.307,0.00101,0.113,0.0405,111.737,"4",168.183,1,68,2020,FALSE,TRUE,FALSE,FALSE
"Kehlani","Can I","No",TRUE,0.574,0.791,1,-3.752,"1",0.11,0.419,0,0.0982,0.612,119.537,"4",167.81,1,50,2020,FALSE,TRUE,FALSE,FALSE
"Kehlani","Change Your Life (feat. Jhené Aiko)","No",TRUE,0.665,0.749,5,-6.526,"0",0.0834,0.0375,1.95e-06,0.0837,0.701,146.886,"4",191.129,1,80,2020,FALSE,TRUE,FALSE,FALSE
"Starland Vocal Band","California Day","No",FALSE,0.606,0.73,3,-9.436,"1",0.0352,0.132,1.02e-05,0.0708,0.894,115.207,"4",215.707,3,66,1976,FALSE,FALSE,FALSE,TRUE
"Starland Vocal Band","Afternoon Delight","No",FALSE,0.486,0.445,5,-11.728,"1",0.03,0.49,0,0.101,0.788,147.221,"4",193.04,20,1,1976,FALSE,TRUE,TRUE,FALSE
"Starland Vocal Band","Hail! Hail! Rock and Roll!","No",FALSE,0.473,0.663,9,-10.508,"1",0.0397,0.231,0,0.0968,0.779,140.569,"4",164.293,6,71,1977,TRUE,FALSE,FALSE,FALSE
"Sade","Soldier of Love - Live 2011","No",FALSE,0.563,0.811,0,-8.922,"0",0.0938,0.0634,0.0468,0.969,0.301,89.99,"4",377.413,11,52,2010,TRUE,TRUE,FALSE,FALSE
"Sade","Kiss of Life - Live 2011","No",FALSE,0.626,0.787,11,-9.967,"0",0.0301,0.417,0.0195,0.992,0.543,96.998,"4",303.573,11,78,1993,TRUE,TRUE,FALSE,FALSE
"Sade","No Ordinary Love - Live 2011","No",FALSE,0.476,0.761,11,-8.953,"0",0.0711,0.0668,0.000944,0.993,0.396,169.931,"4",350.053,27,28,1992,TRUE,TRUE,FALSE,TRUE
"Sade","By Your Side - Live 2011","No",FALSE,0.533,0.524,11,-9.16,"1",0.0271,0.171,0.00018,0.987,0.351,145.928,"4",293.427,11,75,2001,TRUE,FALSE,FALSE,FALSE
"George Benson","Love Ballad","No",FALSE,0.737,0.392,7,-15.74,"0",0.0505,0.521,0.169,0.137,0.719,112.128,"4",316.16,15,18,1979,TRUE,TRUE,FALSE,FALSE
"The Pointer Sisters","Yes We Can Can","No",FALSE,0.751,0.282,7,-17.945,"0",0.307,0.21,0,0.0811,0.92,176.034,"4",325.286,16,11,1973,FALSE,FALSE,TRUE,TRUE
"Electric Light Orchestra","Do Ya - 2012 Version","No",FALSE,0.442,0.671,2,-2.538,"1",0.0612,0.655,0.00572,0.0883,0.643,125.498,"4",236.067,12,24,1977,TRUE,TRUE,FALSE,FALSE
"Electric Light Orchestra","Can't Get It Out of My Head - 2012 Version","No",FALSE,0.483,0.535,0,-6.295,"1",0.025,0.451,0.00119,0.0693,0.384,79.975,"4",274.613,16,9,1974,TRUE,TRUE,FALSE,TRUE
"George Michael","A Different Corner - Remastered 2006","No",FALSE,0.414,0.287,6,-10.358,"1",0.0291,0.863,0.0212,0.114,0.165,99.178,"4",241.613,16,7,1986,FALSE,TRUE,TRUE,FALSE
"George Michael","Jesus to a Child","No",FALSE,0.537,0.437,1,-11.209,"0",0.0288,0.243,0.000535,0.0879,0.165,173.567,"4",410.053,14,7,1996,TRUE,TRUE,FALSE,FALSE
"George Benson","The Greatest Love of All - Live","No",FALSE,0.484,0.222,4,-19.423,"1",0.0496,0.713,1.52e-05,0.705,0.163,115.544,"4",342.507,14,24,1977,FALSE,FALSE,TRUE,TRUE
"WhoHeem","Lets Link","No",TRUE,0.839,0.683,10,-9.232,"0",0.165,0.00667,0,0.241,0.522,120.003,"4",159.955,3,86,2020,FALSE,FALSE,TRUE,FALSE
"Aimee Mann","That's Just What You Are","No",FALSE,0.472,0.888,0,-5.051,"0",0.0314,0.0346,4.44e-05,0.985,0.712,90.28,"4",266.84,6,93,1995,TRUE,FALSE,FALSE,FALSE
"Sade","The Sweetest Taboo - Live","No",FALSE,0.585,0.867,10,-9.408,"0",0.0424,0.038,0.0904,0.981,0.731,91.476,"4",361,22,5,1985,TRUE,TRUE,FALSE,TRUE
"Sade","Paradise - Live","No",FALSE,0.588,0.921,10,-8.379,"0",0.0367,0.0179,0.13,0.992,0.897,100.454,"4",272,15,16,1988,FALSE,TRUE,TRUE,FALSE
"Souls Of Mischief","93 'Til Infinity","No",FALSE,0.59,0.672,1,-11.792,"1",0.412,0.125,1.04e-06,0.147,0.688,206.247,"4",286.44,9,72,1993,TRUE,FALSE,FALSE,TRUE
"The Pointer Sisters","Wang Dang Doodle","No",FALSE,0.52,0.82,0,-11.684,"0",0.0946,0.00339,0.599,0.427,0.788,78.096,"4",182.927,8,61,1973,TRUE,FALSE,FALSE,TRUE
"The Pointer Sisters","Fairytale","No",FALSE,0.465,0.346,1,-11.946,"1",0.0296,0.6,2.6e-05,0.154,0.669,127.371,"4",302.742,16,13,1974,TRUE,FALSE,FALSE,TRUE
"The Pointer Sisters","How Long (Betcha Got a Chick On the Side)","No",FALSE,0.521,0.831,1,-11.502,"1",0.177,0.128,0.000352,0.394,0.716,91.599,"4",207.44,15,20,1975,FALSE,FALSE,TRUE,TRUE
"Christine McVie","Love Will Show Us How","No",FALSE,0.577,0.867,2,-4.717,"1",0.0405,0.0951,0.00237,0.272,0.931,162.092,"4",254.267,10,30,1984,FALSE,TRUE,FALSE,FALSE
"Christine McVie","Got a Hold on Me","No",FALSE,0.75,0.787,4,-5.127,"1",0.0292,0.144,1.88e-05,0.0513,0.718,129.37,"4",232.907,16,10,1984,TRUE,TRUE,FALSE,FALSE
"Howard Jones","Things Can Only Get Better","No",FALSE,0.74,0.77,7,-6.882,"1",0.0346,0.272,0.00072,0.112,0.836,108.246,"4",234.2,23,5,1985,TRUE,TRUE,TRUE,FALSE
"Patsy Cline","She's Got You","No",FALSE,0.39,0.189,5,-13.609,"1",0.0368,0.792,0,0.113,0.61,183.11,"3",178.24,13,14,1962,TRUE,TRUE,FALSE,FALSE
"Corey Hart","Never Surrender","No",FALSE,0.536,0.599,2,-8.744,"1",0.0313,0.254,0,0.238,0.35,104.156,"4",293.6,20,3,1985,FALSE,TRUE,TRUE,TRUE
"Huey Lewis & The News","Workin' for a Livin'","No",FALSE,0.566,0.868,2,-5.942,"1",0.0454,0.129,0,0.374,0.964,157.947,"4",158.64,9,41,1982,FALSE,FALSE,TRUE,TRUE
"Joe Cocker","Fun Time","No",FALSE,0.721,0.52,11,-12.38,"1",0.0299,0.115,0.00383999999999999,0.0683,0.963,105.45,"4",160.4,8,43,1978,FALSE,FALSE,FALSE,TRUE
"Gloria Gaynor","I Will Survive (Millennium Mix)","No",FALSE,0.719,0.938,7,-5.152,"1",0.0449,0.00826,0.00078,0.0972,0.715,119.491,"4",262.507,27,1,1978,TRUE,TRUE,FALSE,TRUE
"Donovan","Sunshine Superman (W/Rain Mix)","No",FALSE,0.698,0.825,1,-6.062,"1",0.0562,0.0127,0.0395,0.207,0.642,128.803,"4",241.8,13,1,1966,FALSE,FALSE,TRUE,TRUE
"Dolly Parton","Light of a Clear Blue Morning","No",FALSE,0.388,0.709,6,-6.579,"1",0.0403,0.0594,0,0.657,0.341,155.22,"4",289.827,5,87,1977,FALSE,TRUE,TRUE,FALSE
"Dolly Parton","Real Love","No",FALSE,0.437,0.476,7,-10.545,"1",0.0334,0.183,0,0.0419,0.846,200.469,"4",233.693,3,91,1985,FALSE,TRUE,FALSE,FALSE
"B.B. King","That Evil Child - Remastered","No",FALSE,0.428,0.405,2,-10.316,"1",0.041,0.92,0.766,0.124,0.54,97.841,"4",232.958,2,97,1971,FALSE,TRUE,FALSE,FALSE
"Chris Brown","Go Crazy","No",TRUE,0.755,0.578,0,-8.932,"0",0.145,0.316,0,0.25,0.581,94.148,"4",176.96,52,3,2020,TRUE,TRUE,TRUE,TRUE
"The Righteous Brothers","Hung On You - Re-Recorded In Stereo","No",FALSE,0.408,0.4,5,-13.367,"1",0.0278,0.221,0,0.122,0.562,185.699,"4",226.107,7,47,1965,FALSE,FALSE,TRUE,FALSE
"Michael Franks","Popsicle Toes - Remastered Version","No",FALSE,0.802,0.415,7,-14.54,"1",0.0379,0.285,0.00632,0.0817,0.378,126.432,"4",273.96,8,43,1976,FALSE,FALSE,TRUE,FALSE
"Sade","Never as Good as the First Time","No",FALSE,0.79,0.559,6,-13.901,"0",0.0384,0.0911,0.141,0.0459,0.962,107.627,"4",299.507,12,20,1986,TRUE,TRUE,FALSE,FALSE
"Jim Croce","Time in a Bottle","No",FALSE,0.534,0.111,2,-20.228,"1",0.0352,0.811,0,0.217,0.64,134.565,"3",146.72,15,1,1973,TRUE,FALSE,FALSE,TRUE
"Dolly Parton","Downtown","No",FALSE,0.629,0.642,1,-9.599,"1",0.0318,0.0671,0,0.0713,0.286,127.019,"4",201.01,4,80,1984,FALSE,TRUE,FALSE,FALSE
"Sade","Your Love Is King","No",FALSE,0.742,0.42,9,-6.797,"1",0.031,0.562,4.12e-05,0.0402,0.594,134.624,"3",219.427,11,54,1985,FALSE,TRUE,TRUE,FALSE
"David Lee Roth","Just Like Paradise","No",FALSE,0.611,0.853,2,-4.983,"1",0.034,0.0219,0,0.671,0.376,135.558,"4",243.28,16,6,1988,TRUE,TRUE,FALSE,FALSE
